datetime,Latitude,Longitude
2020-02-20 02:41:15,14.64261818,121.06854409
2020-02-20 02:41:18,14.64260938,121.0685578
2020-02-20 02:41:21,14.64260176,121.06857607
2020-02-20 02:41:24,14.64260001,121.06858051
2020-02-20 02:41:27,14.64259523,121.06858474
2020-02-20 02:41:30,14.64258341,121.06859226
2020-02-20 02:41:33,14.64258567,121.06858919
2020-02-20 02:41:36,14.6425978,121.06858425
2020-02-20 02:41:39,14.64258874,121.06859163
2020-02-20 02:41:42,14.64260868,121.06857284
2020-02-20 02:41:45,14.64260966,121.06856228
2020-02-20 02:41:48,14.64260982,121.0685511
2020-02-20 02:41:51,14.64262477,121.06854232
2020-02-20 02:41:54,14.64263678,121.06853203
2020-02-20 02:41:57,14.6426308,121.06853769
2020-02-20 02:42:00,14.64262627,121.06854756
2020-02-20 02:42:03,14.6426288,121.06854384
2020-02-20 02:42:06,14.6426254,121.06854014
2020-02-20 02:42:09,14.64262769,121.06853877
2020-02-20 02:42:12,14.6426253,121.06854025
2020-02-20 02:42:15,14.64262864,121.06853802
2020-02-20 02:42:18,14.64263041,121.06854664
2020-02-20 02:42:21,14.64263696,121.06854226
2020-02-20 02:42:25,14.64263949,121.06854055
2020-02-20 02:42:28,14.64264608,121.06853442
2020-02-20 02:42:31,14.64264003,121.06854997
2020-02-20 02:42:34,14.64262833,121.06856356
2020-02-20 02:42:37,14.64262654,121.06856992
2020-02-20 02:42:40,14.64262143,121.06859883
2020-02-20 02:42:43,14.64261288,121.06860191
2020-02-20 02:42:46,14.64258786,121.0686184
2020-02-20 02:42:49,14.64259103,121.06861875
2020-02-20 02:42:52,14.64259203,121.068617
2020-02-20 02:42:55,14.64258797,121.06862415
2020-02-20 02:42:58,14.64258794,121.06861834
2020-02-20 02:43:01,14.64261599,121.06861215
2020-02-20 02:43:04,14.64260969,121.06862217
2020-02-20 02:43:07,14.64260548,121.06861941
2020-02-20 02:43:10,14.64260549,121.06861676
2020-02-20 02:43:13,14.64257922,121.06859942
2020-02-20 02:43:16,14.6425367,121.06859791
2020-02-20 02:43:19,14.64250653,121.06860749
2020-02-20 02:43:22,14.64249669,121.06860878
2020-02-20 02:43:25,14.64249677,121.06861443
2020-02-20 02:43:28,14.64255002,121.06859236
2020-02-20 02:43:31,14.64256696,121.06859711
2020-02-20 02:43:34,14.64259023,121.06859739
2020-02-20 02:43:37,14.64259561,121.06859572
2020-02-20 02:43:40,14.64259404,121.06859344
2020-02-20 02:43:43,14.64259589,121.06859915
2020-02-20 02:43:46,14.64261704,121.0685845
2020-02-20 02:43:49,14.64263538,121.06857216
2020-02-20 02:43:52,14.64256271,121.06859421
2020-02-20 02:43:55,14.64255434,121.06859786
2020-02-20 02:43:58,14.64254381,121.06859423
2020-02-20 02:44:01,14.64254961,121.06858149
2020-02-20 02:44:04,14.6425561,121.06857311
2020-02-20 02:44:07,14.64258195,121.06855542
2020-02-20 02:44:10,14.64255725,121.06855659
2020-02-20 02:44:13,14.64254307,121.0685537
2020-02-20 02:44:16,14.64250623,121.06855978
2020-02-20 02:44:20,14.6424942,121.0685688
2020-02-20 02:44:23,14.64249587,121.06856271
2020-02-20 02:44:26,14.64250158,121.0685548
2020-02-20 02:44:29,14.64248629,121.06855875
2020-02-20 02:44:32,14.64248136,121.06854805
2020-02-20 02:44:35,14.64251519,121.06855049
2020-02-20 02:44:38,14.64254213,121.06854196
2020-02-20 02:44:41,14.64257119,121.06854683
2020-02-20 02:44:44,14.64258655,121.06856081
2020-02-20 02:44:47,14.64261859,121.06855877
2020-02-20 02:44:50,14.64262339,121.06855656
2020-02-20 02:44:53,14.64263856,121.06855066
2020-02-20 02:44:56,14.64264557,121.0685354
2020-02-20 02:44:59,14.64264931,121.06854135
2020-02-20 02:45:02,14.64268812,121.06852066
2020-02-20 02:45:05,14.64268654,121.06850588
2020-02-20 02:45:08,14.64270777,121.06849541
2020-02-20 02:45:11,14.64269178,121.06849389
2020-02-20 02:45:14,14.64265314,121.06850468
2020-02-20 02:45:17,14.64266879,121.06850325
2020-02-20 02:45:20,14.6426905,121.06849045
2020-02-20 02:45:23,14.64269608,121.06847067
2020-02-20 02:45:26,14.64269218,121.06847181
2020-02-20 02:45:29,14.64268112,121.06847789
2020-02-20 02:45:32,14.64268976,121.06847729
2020-02-20 02:45:35,14.64266645,121.06849723
2020-02-20 02:45:38,14.64266301,121.06850901
2020-02-20 02:45:41,14.64267209,121.06850217
2020-02-20 02:45:44,14.64267238,121.06849692
2020-02-20 02:45:47,14.64268834,121.0684934
2020-02-20 02:45:50,14.64268694,121.0684925
2020-02-20 02:45:53,14.6426984,121.0684943
2020-02-20 02:45:56,14.64269308,121.0684929
2020-02-20 02:45:59,14.64270485,121.06849148
2020-02-20 02:46:02,14.64270768,121.06848776
2020-02-20 02:46:05,14.64269864,121.0684985
2020-02-20 02:46:08,14.64273145,121.06848713
2020-02-20 02:46:11,14.64274227,121.06847966
2020-02-20 02:46:14,14.64271472,121.06849165
2020-02-20 02:46:17,14.64270916,121.06849309
2020-02-20 02:46:21,14.64270521,121.06847152
2020-02-20 02:46:24,14.64270864,121.06847132
2020-02-20 02:46:27,14.64270457,121.06848523
2020-02-20 02:46:30,14.64270711,121.06848125
2020-02-20 02:46:33,14.64270715,121.06848168
2020-02-20 02:46:36,14.64271001,121.06848127
2020-02-20 02:46:39,14.64270551,121.06847769
2020-02-20 02:46:42,14.64269735,121.06847369
2020-02-20 02:46:45,14.64269256,121.06847371
2020-02-20 02:46:48,14.64269213,121.06847322
2020-02-20 02:46:51,14.64268473,121.06848315
2020-02-20 02:46:54,14.64267627,121.06850043
2020-02-20 02:46:57,14.64266853,121.06850704
2020-02-20 02:47:00,14.64265839,121.06851806
2020-02-20 02:47:03,14.64265247,121.0685294
2020-02-20 02:47:06,14.6426445,121.06854237
2020-02-20 02:47:09,14.64264757,121.06853062
2020-02-20 02:47:12,14.64265553,121.0685292
2020-02-20 02:47:15,14.64265512,121.06854528
2020-02-20 02:47:18,14.64266266,121.06854013
2020-02-20 02:47:21,14.64266787,121.0685365
2020-02-20 02:47:24,14.64267337,121.06850993
2020-02-20 02:47:27,14.64267608,121.06851071
2020-02-20 02:47:30,14.64266254,121.06852356
2020-02-20 02:47:33,14.64266246,121.06852727
2020-02-20 02:47:36,14.6426561,121.0685319
2020-02-20 02:47:39,14.64266772,121.06851804
2020-02-20 02:47:42,14.64266572,121.06851833
2020-02-20 02:47:45,14.6426624,121.06850986
2020-02-20 02:47:48,14.64268113,121.06849756
2020-02-20 02:47:51,14.64269927,121.06848148
2020-02-20 02:47:54,14.6426985,121.06847931
2020-02-20 02:47:57,14.64270039,121.06848588
2020-02-20 02:48:00,14.64270345,121.06846882
2020-02-20 02:48:03,14.64270263,121.0684636
2020-02-20 02:48:06,14.64270195,121.06845406
2020-02-20 02:48:09,14.64270004,121.06845563
2020-02-20 02:48:12,14.6427169,121.06844649
2020-02-20 02:48:16,14.64271516,121.06845545
2020-02-20 02:48:19,14.64271313,121.06845853
2020-02-20 02:48:22,14.64270946,121.06846001
2020-02-20 02:48:25,14.64269934,121.06846987
2020-02-20 02:48:28,14.64270205,121.06845966
2020-02-20 02:48:31,14.64269518,121.0684601
2020-02-20 02:48:34,14.64269426,121.06845969
2020-02-20 02:48:37,14.6426897,121.0684545
2020-02-20 02:48:40,14.64268214,121.06846148
2020-02-20 02:48:43,14.64267925,121.06846628
2020-02-20 02:48:46,14.64268073,121.06846708
2020-02-20 02:48:49,14.64269097,121.06845246
2020-02-20 02:48:52,14.64268599,121.06846026
2020-02-20 02:48:55,14.64269677,121.06845224
2020-02-20 02:48:58,14.64270961,121.06843942
2020-02-20 02:49:01,14.64271821,121.06843215
2020-02-20 02:49:04,14.64270502,121.06844214
2020-02-20 02:49:07,14.64270623,121.06843067
2020-02-20 02:49:10,14.64271683,121.06841646
2020-02-20 02:49:13,14.64270639,121.06842979
2020-02-20 02:49:16,14.64268748,121.06846181
2020-02-20 02:49:19,14.64268369,121.06846407
2020-02-20 02:49:22,14.64268304,121.06846348
2020-02-20 02:49:25,14.64267545,121.06847531
2020-02-20 02:49:28,14.64268212,121.0684686
2020-02-20 02:49:31,14.64266514,121.06849069
2020-02-20 02:49:34,14.64266625,121.06848791
2020-02-20 02:49:37,14.64266716,121.0684932
2020-02-20 02:49:40,14.64267863,121.06847175
2020-02-20 02:49:43,14.64267857,121.06847912
2020-02-20 02:49:46,14.64267442,121.06849175
2020-02-20 02:49:49,14.64267795,121.06848333
2020-02-20 02:49:52,14.64268306,121.06847944
2020-02-20 02:49:55,14.64267688,121.06848809
2020-02-20 02:49:58,14.64266857,121.06849713
2020-02-20 02:50:01,14.64266623,121.06851443
2020-02-20 02:50:04,14.64267182,121.06850035
2020-02-20 02:50:07,14.64265936,121.0685127
2020-02-20 02:50:11,14.64267335,121.06849197
2020-02-20 02:50:14,14.64267478,121.06849062
2020-02-20 02:50:17,14.64265901,121.06851794
2020-02-20 02:50:20,14.64267668,121.06849132
2020-02-20 02:50:23,14.64267648,121.06847131
2020-02-20 02:50:26,14.64267299,121.06848156
2020-02-20 02:50:29,14.64267016,121.06848525
2020-02-20 02:50:32,14.64266959,121.06849135
2020-02-20 02:50:35,14.64267349,121.06849464
2020-02-20 02:50:38,14.64267435,121.06849442
2020-02-20 02:50:41,14.64267561,121.06851394
2020-02-20 02:50:44,14.64267969,121.06849748
2020-02-20 02:50:47,14.64269572,121.06845147
2020-02-20 02:50:50,14.64270418,121.06843053
2020-02-20 02:50:53,14.64271577,121.06842097
2020-02-20 02:50:56,14.64272669,121.06840806
2020-02-20 02:50:59,14.64270662,121.0684233
2020-02-20 02:51:02,14.64270043,121.06841931
2020-02-20 02:51:05,14.64268547,121.06843158
2020-02-20 02:51:08,14.64267571,121.068429
2020-02-20 02:51:11,14.64268889,121.06842948
2020-02-20 02:51:14,14.64269619,121.06843981
2020-02-20 02:51:17,14.64269192,121.06846585
2020-02-20 02:51:20,14.64269671,121.06847476
2020-02-20 02:51:23,14.64268677,121.06848661
2020-02-20 02:51:26,14.64269475,121.06848742
2020-02-20 02:51:29,14.64269795,121.06850739
2020-02-20 02:51:32,14.64270172,121.06849903
2020-02-20 02:51:35,14.64267781,121.06851854
2020-02-20 02:51:38,14.64267658,121.06851482
2020-02-20 02:51:41,14.64265186,121.06854267
2020-02-20 02:51:44,14.64264784,121.06854576
2020-02-20 02:51:47,14.64265288,121.06854338
2020-02-20 02:51:50,14.64265173,121.06854953
2020-02-20 02:51:53,14.64265343,121.06855999
2020-02-20 02:51:56,14.64265564,121.06856429
2020-02-20 02:51:59,14.64266732,121.06855126
2020-02-20 02:52:03,14.64266788,121.0685506
2020-02-20 02:52:06,14.64267842,121.06854291
2020-02-20 02:52:09,14.64267648,121.06854714
2020-02-20 02:52:12,14.64267437,121.0685484
2020-02-20 02:52:15,14.64267046,121.0685558
2020-02-20 02:52:18,14.6426674,121.06856597
2020-02-20 02:52:21,14.6426487,121.06858955
2020-02-20 02:52:24,14.64263366,121.0686
2020-02-20 02:52:27,14.64263792,121.06859119
2020-02-20 02:52:30,14.64265099,121.06857116
2020-02-20 02:52:33,14.64264093,121.0685786
2020-02-20 02:52:36,14.64264242,121.06856837
2020-02-20 02:52:39,14.64262951,121.06858182
2020-02-20 02:52:42,14.64261662,121.06858578
2020-02-20 02:52:45,14.6426228,121.0685795
2020-02-20 02:52:48,14.64263097,121.06856334
2020-02-20 02:52:51,14.64264727,121.06854784
2020-02-20 02:52:54,14.64265084,121.0685464
2020-02-20 02:52:57,14.64265224,121.06854452
2020-02-20 02:53:00,14.64263272,121.0685542
2020-02-20 02:53:03,14.64263151,121.06855442
2020-02-20 02:53:06,14.64262877,121.06855849
2020-02-20 02:53:09,14.64261683,121.06857432
2020-02-20 02:53:12,14.64259564,121.06860348
2020-02-20 02:53:15,14.64259219,121.06860544
2020-02-20 02:53:18,14.64258707,121.06860283
2020-02-20 02:53:21,14.6425813,121.06860398
2020-02-20 02:53:24,14.64256262,121.06861235
2020-02-20 02:53:27,14.64256427,121.06861331
2020-02-20 02:53:30,14.64255757,121.06862476
2020-02-20 02:53:33,14.64255215,121.06862645
2020-02-20 02:53:36,14.64255208,121.06862868
2020-02-20 02:53:39,14.64256867,121.06861032
2020-02-20 02:53:42,14.642579,121.06859934
2020-02-20 02:53:45,14.64257796,121.0685997
2020-02-20 02:53:48,14.64258071,121.06859818
2020-02-20 02:53:51,14.6425859,121.06858196
2020-02-20 02:53:54,14.64259139,121.06856647
2020-02-20 02:53:58,14.64259112,121.06857094
2020-02-20 02:54:01,14.64261174,121.06855132
2020-02-20 02:54:04,14.64262487,121.06854186
2020-02-20 02:54:07,14.64264368,121.06852184
2020-02-20 02:54:10,14.64264536,121.06852014
2020-02-20 02:54:13,14.64264156,121.0685163
2020-02-20 02:54:16,14.64264321,121.06851709
2020-02-20 02:54:19,14.64263694,121.06852759
2020-02-20 02:54:22,14.64265389,121.06851748
2020-02-20 02:54:25,14.64265034,121.06852188
2020-02-20 02:54:28,14.64265622,121.06851867
2020-02-20 02:54:31,14.64264634,121.06853343
2020-02-20 02:54:34,14.64264066,121.06853794
2020-02-20 02:54:37,14.64263818,121.06854237
2020-02-20 02:54:40,14.64262763,121.06855058
2020-02-20 02:54:43,14.64262932,121.06855255
2020-02-20 02:54:46,14.64263166,121.0685561
2020-02-20 02:54:49,14.64263916,121.06854909
2020-02-20 02:54:52,14.64263332,121.06855819
2020-02-20 02:54:55,14.64264264,121.06855352
2020-02-20 02:54:58,14.64264423,121.06856118
2020-02-20 02:55:01,14.64265788,121.06856687
2020-02-20 02:55:04,14.6426638,121.06855753
2020-02-20 02:55:07,14.64263782,121.06857986
2020-02-20 02:55:10,14.64263262,121.06858471
2020-02-20 02:55:13,14.64264168,121.06857718
2020-02-20 02:55:16,14.64264708,121.06855781
2020-02-20 02:55:19,14.6426578,121.06856143
2020-02-20 02:55:22,14.64266315,121.06855745
2020-02-20 02:55:25,14.64267411,121.06854746
2020-02-20 02:55:28,14.64267515,121.068537
2020-02-20 02:55:31,14.64267363,121.06854491
2020-02-20 02:55:34,14.6426634,121.0685453
2020-02-20 02:55:37,14.64265935,121.06855308
2020-02-20 02:55:40,14.64266127,121.06855364
2020-02-20 02:55:43,14.64266144,121.06854422
2020-02-20 02:55:46,14.64265695,121.06855115
2020-02-20 02:55:49,14.64264517,121.06854974
2020-02-20 02:55:52,14.64266906,121.06854178
2020-02-20 02:55:55,14.64267755,121.06853964
2020-02-20 02:55:58,14.64266863,121.06855181
2020-02-20 02:56:02,14.64265452,121.06855425
2020-02-20 02:56:05,14.64265972,121.06854005
2020-02-20 02:56:08,14.6426705,121.06854724
2020-02-20 02:56:11,14.64269191,121.06853372
2020-02-20 02:56:14,14.64270918,121.06851678
2020-02-20 02:56:17,14.64272886,121.0685146
2020-02-20 02:56:20,14.64272717,121.06853242
2020-02-20 02:56:23,14.64268305,121.06857517
2020-02-20 02:56:26,14.64266937,121.06860557
2020-02-20 02:56:29,14.6426584,121.06859621
2020-02-20 02:56:32,14.6426441,121.06860987
2020-02-20 02:56:35,14.64264155,121.06859475
2020-02-20 02:56:38,14.64263933,121.06858517
2020-02-20 02:56:41,14.64263924,121.0685885
2020-02-20 02:56:44,14.6426338,121.06857107
2020-02-20 02:56:47,14.64264446,121.06854864
2020-02-20 02:56:50,14.64266494,121.06852828
2020-02-20 02:56:53,14.64267085,121.068527
2020-02-20 02:56:56,14.64267987,121.0685184
2020-02-20 02:56:59,14.64267625,121.06852399
2020-02-20 02:57:02,14.64267891,121.06851546
2020-02-20 02:57:05,14.64267609,121.06849931
2020-02-20 02:57:08,14.64268115,121.06848783
2020-02-20 02:57:11,14.64267446,121.06849005
2020-02-20 02:57:14,14.64267184,121.06849055
2020-02-20 02:57:17,14.64265489,121.06849756
2020-02-20 02:57:20,14.64266936,121.06849705
2020-02-20 02:57:23,14.64267668,121.06849478
2020-02-20 02:57:26,14.64266751,121.0684996
2020-02-20 02:57:29,14.64265712,121.068499
2020-02-20 02:57:32,14.64266352,121.06850159
2020-02-20 02:57:35,14.64266093,121.06848564
2020-02-20 02:57:38,14.64264028,121.06849299
2020-02-20 02:57:41,14.64262512,121.06850198
2020-02-20 02:57:44,14.64260606,121.06850531
2020-02-20 02:57:47,14.6426221,121.06848416
2020-02-20 02:57:50,14.64263888,121.06847643
2020-02-20 02:57:53,14.64263445,121.06848433
2020-02-20 02:57:56,14.64262984,121.06849329
2020-02-20 02:57:59,14.64262498,121.06849631
2020-02-20 02:58:02,14.64262525,121.06850279
2020-02-20 02:58:05,14.64262292,121.06851194
2020-02-20 02:58:09,14.64258788,121.06852234
2020-02-20 02:58:12,14.64260455,121.06851683
2020-02-20 02:58:15,14.64263354,121.06851063
2020-02-20 02:58:18,14.64265511,121.06849617
2020-02-20 02:58:21,14.64265236,121.06849279
2020-02-20 02:58:24,14.64267256,121.06848602
2020-02-20 02:58:27,14.64268138,121.06846614
2020-02-20 02:58:30,14.64268058,121.06849174
2020-02-20 02:58:33,14.64268211,121.0684966
2020-02-20 02:58:36,14.64268738,121.06848823
2020-02-20 02:58:39,14.64268229,121.06847181
2020-02-20 02:58:42,14.64266816,121.06848454
2020-02-20 02:58:45,14.64264771,121.06852023
2020-02-20 02:58:48,14.6426372,121.06855221
2020-02-20 02:58:51,14.64263609,121.06857094
2020-02-20 02:58:54,14.64264549,121.06858357
2020-02-20 02:58:57,14.64265144,121.06860306
2020-02-20 02:59:00,14.64265304,121.06861152
2020-02-20 02:59:03,14.64265467,121.06861101
2020-02-20 02:59:06,14.64263974,121.06861747
2020-02-20 02:59:09,14.64263586,121.06860674
2020-02-20 02:59:12,14.64264679,121.06858965
2020-02-20 02:59:15,14.64262664,121.06862336
2020-02-20 02:59:18,14.64260972,121.0686311
2020-02-20 02:59:21,14.642623,121.06863026
2020-02-20 02:59:24,14.64262366,121.06862268
2020-02-20 02:59:27,14.64262661,121.06862681
2020-02-20 02:59:30,14.64263164,121.06860251
2020-02-20 02:59:33,14.64263464,121.06859586
2020-02-20 02:59:36,14.64264955,121.06861216
2020-02-20 02:59:39,14.64264778,121.06860887
2020-02-20 02:59:42,14.64264448,121.06862017
2020-02-20 02:59:45,14.6426632,121.06861079
2020-02-20 02:59:48,14.64265736,121.06860114
2020-02-20 02:59:51,14.64266363,121.06857399
2020-02-20 02:59:54,14.64265927,121.06856158
2020-02-20 02:59:57,14.64266232,121.06854495
2020-02-20 03:00:00,14.64264878,121.06853871
2020-02-20 03:00:04,14.64264299,121.06850803
2020-02-20 03:00:07,14.64262652,121.06850991
2020-02-20 03:00:10,14.64263198,121.06848986
2020-02-20 03:00:13,14.64262428,121.06848047
2020-02-20 03:00:16,14.64262696,121.06847987
2020-02-20 03:00:19,14.64263679,121.06849806
2020-02-20 03:00:22,14.64265324,121.06849006
2020-02-20 03:00:25,14.64265642,121.06849811
2020-02-20 03:00:28,14.64269378,121.06850977
2020-02-20 03:00:31,14.64269942,121.06851961
2020-02-20 03:00:34,14.64269286,121.06851421
2020-02-20 03:00:37,14.64271945,121.06850929
2020-02-20 03:00:40,14.64273424,121.06850722
2020-02-20 03:00:43,14.64272211,121.06851665
2020-02-20 03:00:46,14.64273127,121.06852153
2020-02-20 03:00:49,14.64272405,121.0685339
2020-02-20 03:00:52,14.64274291,121.06850964
2020-02-20 03:00:55,14.64273987,121.06852974
2020-02-20 03:00:58,14.64273025,121.06854032
2020-02-20 03:01:01,14.64271516,121.06856009
2020-02-20 03:01:04,14.64270687,121.0685498
2020-02-20 03:01:07,14.64272644,121.06853464
2020-02-20 03:01:10,14.64271553,121.06853709
2020-02-20 03:01:13,14.64272857,121.06853688
2020-02-20 03:01:16,14.64271493,121.06852951
2020-02-20 03:01:19,14.64273672,121.06852258
2020-02-20 03:01:22,14.64275377,121.06850783
2020-02-20 03:01:25,14.64276665,121.06849802
2020-02-20 03:01:28,14.64273893,121.06849907
2020-02-20 03:01:31,14.64274685,121.06850936
2020-02-20 03:01:34,14.64278977,121.06848687
2020-02-20 03:01:37,14.64281319,121.06849689
2020-02-20 03:01:40,14.64281771,121.0685047
2020-02-20 03:01:43,14.64282016,121.06850605
2020-02-20 03:01:46,14.64283043,121.06849415
2020-02-20 03:01:49,14.64281722,121.06849037
2020-02-20 03:01:52,14.64280233,121.06848745
2020-02-20 03:01:55,14.64280895,121.06847961
2020-02-20 03:01:58,14.64278242,121.06848062
2020-02-20 03:02:01,14.64278571,121.0684799
2020-02-20 03:02:04,14.64280179,121.06848472
2020-02-20 03:02:07,14.64280106,121.06847059
2020-02-20 03:02:10,14.6428234,121.06847211
2020-02-20 03:02:13,14.64279831,121.06848521
2020-02-20 03:02:17,14.64280284,121.06849253
2020-02-20 03:02:20,14.64279787,121.06850861
2020-02-20 03:02:23,14.64279344,121.06853036
2020-02-20 03:02:26,14.64276765,121.0685325
2020-02-20 03:02:29,14.64275056,121.06854705
2020-02-20 03:02:32,14.64274096,121.06855531
2020-02-20 03:02:35,14.64272439,121.06854963
2020-02-20 03:02:38,14.64271596,121.06854887
2020-02-20 03:02:41,14.64269015,121.06854434
2020-02-20 03:02:44,14.64270309,121.0685331
2020-02-20 03:02:47,14.64270283,121.06853511
2020-02-20 03:02:50,14.64270292,121.0685209
2020-02-20 03:02:53,14.64269457,121.06850255
2020-02-20 03:02:56,14.64270042,121.06850136
2020-02-20 03:02:59,14.64268858,121.06849363
2020-02-20 03:03:02,14.64270065,121.06848845
2020-02-20 03:03:05,14.64269558,121.06849598
2020-02-20 03:03:08,14.64271344,121.06850242
2020-02-20 03:03:11,14.64271207,121.06851881
2020-02-20 03:03:14,14.64271428,121.06853363
2020-02-20 03:03:17,14.64273312,121.06851857
2020-02-20 03:03:20,14.64274377,121.06852369
2020-02-20 03:03:23,14.64276466,121.06852568
2020-02-20 03:03:26,14.64278129,121.06853845
2020-02-20 03:03:29,14.64280562,121.06850629
2020-02-20 03:03:32,14.64278739,121.068491
2020-02-20 03:03:35,14.64280505,121.06846289
2020-02-20 03:03:38,14.64281189,121.06846725
2020-02-20 03:03:41,14.64280302,121.06846309
2020-02-20 03:03:44,14.64279933,121.06846144
2020-02-20 03:03:47,14.64279385,121.06844628
2020-02-20 03:03:50,14.64278119,121.0684337
2020-02-20 03:03:53,14.64276167,121.0684379
2020-02-20 03:03:56,14.64273655,121.06843585
2020-02-20 03:03:59,14.64273932,121.06842899
2020-02-20 03:04:02,14.64273191,121.0684348
2020-02-20 03:04:05,14.64273171,121.06843461
2020-02-20 03:04:08,14.64273129,121.06842179
2020-02-20 03:04:11,14.64271755,121.06841149
2020-02-20 03:04:14,14.6427107,121.06843536
2020-02-20 03:04:17,14.64270507,121.06843828
2020-02-20 03:04:20,14.64268088,121.06844101
2020-02-20 03:04:23,14.6426627,121.06842783
2020-02-20 03:04:27,14.64264477,121.06844041
2020-02-20 03:04:30,14.64263316,121.06844602
2020-02-20 03:04:33,14.64264802,121.06846481
2020-02-20 03:04:36,14.64263672,121.06846678
2020-02-20 03:04:39,14.64263832,121.06845892
2020-02-20 03:04:42,14.64262797,121.06848719
2020-02-20 03:04:45,14.64264273,121.06850156
2020-02-20 03:04:48,14.64267878,121.0685012
2020-02-20 03:04:51,14.64267821,121.06850012
2020-02-20 03:04:54,14.64269173,121.06849659
2020-02-20 03:04:57,14.64264712,121.06850474
2020-02-20 03:05:00,14.64263355,121.06850421
2020-02-20 03:05:03,14.64261579,121.06851011
2020-02-20 03:05:06,14.64261746,121.06849977
2020-02-20 03:05:09,14.64261187,121.06851027
2020-02-20 03:05:12,14.64260297,121.06851316
2020-02-20 03:05:15,14.64258845,121.06852142
2020-02-20 03:05:18,14.64260615,121.06851949
2020-02-20 03:05:21,14.64261133,121.06852684
2020-02-20 03:05:24,14.64260802,121.06853478
2020-02-20 03:05:27,14.64260042,121.06853666
2020-02-20 03:05:30,14.64260674,121.06851868
2020-02-20 03:05:33,14.64260104,121.06852688
2020-02-20 03:05:36,14.64259107,121.06852352
2020-02-20 03:05:39,14.64260225,121.06850251
2020-02-20 03:05:42,14.64262336,121.06850048
2020-02-20 03:05:45,14.64263378,121.06850301
2020-02-20 03:05:48,14.64264201,121.0685029
2020-02-20 03:05:51,14.6426495,121.06849084
2020-02-20 03:05:54,14.64266267,121.0685044
2020-02-20 03:05:57,14.64263823,121.06851897
2020-02-20 03:06:00,14.64262705,121.06852353
2020-02-20 03:06:03,14.64260488,121.0685444
2020-02-20 03:06:06,14.64259847,121.06856065
2020-02-20 03:06:09,14.6426106,121.06854758
2020-02-20 03:06:12,14.64264338,121.0685753
2020-02-20 03:06:15,14.6426749,121.06859443
2020-02-20 03:06:18,14.64270692,121.06863545
2020-02-20 03:06:21,14.64270779,121.06864906
2020-02-20 03:06:24,14.64269591,121.0686512
2020-02-20 03:06:28,14.64267655,121.0686563
2020-02-20 03:06:31,14.64266474,121.06863969
2020-02-20 03:06:34,14.64265039,121.06863007
2020-02-20 03:06:37,14.64263859,121.06862405
2020-02-20 03:06:40,14.64264916,121.06863395
2020-02-20 03:06:43,14.64264744,121.06864019
2020-02-20 03:06:46,14.64265668,121.06866639
2020-02-20 03:06:49,14.64266486,121.06867476
2020-02-20 03:06:52,14.64267295,121.06867655
2020-02-20 03:06:55,14.64266277,121.06866829
2020-02-20 03:06:58,14.64266552,121.06867644
2020-02-20 03:07:01,14.64265053,121.06868138
2020-02-20 03:07:04,14.6426375,121.0686829
2020-02-20 03:07:07,14.64264485,121.06867296
2020-02-20 03:07:10,14.64265775,121.06864275
2020-02-20 03:07:13,14.64266995,121.06863211
2020-02-20 03:07:16,14.64268696,121.06860509
2020-02-20 03:07:19,14.64271827,121.06856368
2020-02-20 03:07:22,14.64273127,121.06854078
2020-02-20 03:07:25,14.64275084,121.06853091
2020-02-20 03:07:28,14.64278443,121.0685079
2020-02-20 03:07:31,14.64278289,121.06852174
2020-02-20 03:07:34,14.64277783,121.06854173
2020-02-20 03:07:37,14.64278404,121.06851417
2020-02-20 03:07:40,14.64278597,121.06850316
2020-02-20 03:07:43,14.64279559,121.06849463
2020-02-20 03:07:46,14.64279619,121.06848448
2020-02-20 03:07:49,14.64279665,121.0684635
2020-02-20 03:07:52,14.6427994,121.06847528
2020-02-20 03:07:55,14.64283273,121.06844694
2020-02-20 03:07:58,14.64283283,121.06845295
2020-02-20 03:08:01,14.64282571,121.06845936
2020-02-20 03:08:04,14.64281737,121.06845446
2020-02-20 03:08:07,14.64278012,121.06849936
2020-02-20 03:08:10,14.64275929,121.06853836
2020-02-20 03:08:13,14.64276253,121.06854968
2020-02-20 03:08:16,14.64274694,121.06857128
2020-02-20 03:08:19,14.64272086,121.06859166
2020-02-20 03:08:22,14.64270579,121.0686021
2020-02-20 03:08:25,14.64270078,121.06860216
2020-02-20 03:08:28,14.64270283,121.06860365
2020-02-20 03:08:32,14.6426978,121.06861125
2020-02-20 03:08:35,14.64269048,121.06860981
2020-02-20 03:08:38,14.64267376,121.06862513
2020-02-20 03:08:41,14.64267209,121.06861933
2020-02-20 03:08:44,14.64267879,121.06859415
2020-02-20 03:08:47,14.64267658,121.06857387
2020-02-20 03:08:50,14.64268857,121.06852814
2020-02-20 03:08:53,14.6426854,121.06851828
2020-02-20 03:08:56,14.64269613,121.06848477
2020-02-20 03:08:59,14.64266414,121.0685272
2020-02-20 03:09:02,14.6426703,121.0684909
2020-02-20 03:09:05,14.64264961,121.06853073
2020-02-20 03:09:08,14.64266198,121.06851389
2020-02-20 03:09:11,14.64265963,121.06852554
2020-02-20 03:09:14,14.64266425,121.06851702
2020-02-20 03:09:17,14.64267475,121.0684869
2020-02-20 03:09:20,14.64269525,121.06844372
2020-02-20 03:09:23,14.64268261,121.06848238
